filename,fqn,namespace,name,current_support_level,new_support_level,scenario_file,scenario_plugin_type,matched_line
lib/ansible/modules/network/netvisor/pn_cpu_class.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_cpu_mgmt_class.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_dhcp_filter.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_dscp_map.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_dscp_map_pri_map.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_fabric_local.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_igmp_snooping.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_ipv6security_raguard.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_ipv6security_raguard_port.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_ipv6security_raguard_vlan.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_log_audit_exception.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_port_config.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_port_cos_bw.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_port_cos_rate_setting.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_prefix_list.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_prefix_list_network.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_role.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_snmp_community.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_snmp_trap_sink.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_snmp_vacm.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_stp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_stp_port.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_switch_setup.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_user.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vflow_table_profile.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vrouter_bgp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vrouter_bgp_network.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vrouter_interface_ip.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vrouter_loopback_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vrouter_ospf.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vrouter_ospf6.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vrouter_packet_relay.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vrouter_pim_config.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/netvisor/pn_vtep.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nos/nos_command.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nos/nos_config.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nos/nos_facts.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nso/nso_action.py,community.general,community,general,certified,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nso/nso_config.py,community.general,community,general,certified,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nso/nso_query.py,community.general,community,general,certified,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nso/nso_show.py,community.general,community,general,certified,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nso/nso_verify.py,community.general,community,general,certified,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nuage/nuage_vspk.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/nxos/_nxos_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/_nxos_ip_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/_nxos_l2_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/_nxos_l3_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/_nxos_linkagg.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/_nxos_mtu.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/_nxos_portchannel.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/_nxos_switchport.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/_nxos_vlan.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_aaa_server.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_aaa_server_host.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_acl.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_acl_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_banner.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_bfd_global.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_bfd_interfaces.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_bgp.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_bgp_af.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_bgp_neighbor.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_bgp_neighbor_af.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_command.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_config.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_evpn_global.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_evpn_vni.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_facts.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_feature.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_file_copy.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_gir.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_gir_profile_management.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_hsrp.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_hsrp_interfaces.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_igmp.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_igmp_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_igmp_snooping.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_install_os.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_interface_ospf.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_interfaces.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_l2_interfaces.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_l3_interfaces.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_lacp.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_lacp_interfaces.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_lag_interfaces.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_lldp.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_lldp_global.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_logging.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_ntp.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_ntp_auth.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_ntp_options.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_nxapi.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_ospf.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_ospf_vrf.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_overlay_global.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_pim.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_pim_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_pim_rp_address.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_ping.py,cisco.nxos,cisco,nxos,community,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_reboot.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_rollback.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_rpm.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_smu.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_snapshot.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_snmp_community.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_snmp_contact.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_snmp_host.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_snmp_location.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_snmp_traps.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_snmp_user.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_static_route.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_system.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_telemetry.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_udld.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_udld_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_user.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vlans.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vpc.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vpc_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vrf.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vrf_af.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vrf_interface.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vrrp.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vtp_domain.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vtp_password.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vtp_version.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vxlan_vtep.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/nxos_vxlan_vtep_vni.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*
lib/ansible/modules/network/nxos/storage/nxos_devicealias.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*/*
lib/ansible/modules/network/nxos/storage/nxos_vsan.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*/*
lib/ansible/modules/network/nxos/storage/nxos_zone_zoneset.py,cisco.nxos,cisco,nxos,network,community,scenarios/nwo/cisco.yml,modules,network/nxos/*/*
lib/ansible/modules/network/onyx/onyx_aaa.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_bfd.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_bgp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_buffer_pool.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_command.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_config.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_facts.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_igmp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_igmp_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_igmp_vlan.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_l2_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_l3_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_linkagg.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_lldp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_lldp_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_magp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_mlag_ipl.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_mlag_vip.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_ntp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_ntp_servers_peers.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_ospf.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_pfc_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_protocol.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_ptp_global.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_ptp_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_qos.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_snmp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_snmp_hosts.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_snmp_users.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_syslog_files.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_syslog_remote.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_traffic_class.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_username.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_vlan.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_vxlan.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/onyx/onyx_wjh.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/opx/opx_cps.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/ordnance/ordnance_config.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/ordnance/ordnance_facts.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/ovs/openvswitch_bridge.py,community.general,community,general,network,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/ovs/openvswitch_db.py,community.general,community,general,network,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/ovs/openvswitch_port.py,community.general,community,general,network,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_admin.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_admpwd.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_cert_gen_ssh.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_check.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_commit.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_dag.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_dag_tags.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_import.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_lic.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_loadcfg.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_match_rule.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_mgtconfig.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_nat_policy.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_nat_rule.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_object.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_op.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_pg.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_query_rules.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_restart.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_sag.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_security_policy.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_security_rule.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/panos/_panos_set.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/protocol/_net_lldp.py,ansible.netcommon,ansible,netcommon,network,community,scenarios/nwo/ansible.yml,modules,network/protocol/*
lib/ansible/modules/network/radware/vdirect_commit.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/radware/vdirect_file.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/radware/vdirect_runnable.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/restconf/restconf_config.py,ansible.netcommon,ansible,netcommon,network,community,scenarios/nwo/ansible.yml,modules,network/restconf/*
lib/ansible/modules/network/restconf/restconf_get.py,ansible.netcommon,ansible,netcommon,network,community,scenarios/nwo/ansible.yml,modules,network/restconf/*
lib/ansible/modules/network/routeros/routeros_command.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/routeros/routeros_facts.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/routing/_net_static_route.py,ansible.netcommon,ansible,netcommon,network,community,scenarios/nwo/ansible.yml,modules,network/routing/*
lib/ansible/modules/network/skydive/skydive_capture.py,community.general,community,general,network,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/skydive/skydive_edge.py,community.general,community,general,network,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/skydive/skydive_node.py,community.general,community,general,network,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/slxos/slxos_command.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/slxos/slxos_config.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/slxos/slxos_facts.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/slxos/slxos_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/slxos/slxos_l2_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/slxos/slxos_l3_interface.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/slxos/slxos_linkagg.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
lib/ansible/modules/network/slxos/slxos_lldp.py,community.general,community,general,community,community,unclaimed!,modules,unclaimed!
